id,season,division,round,localTeam,visitorTeam,localGoals,visitorGoals,date,timestamp
2074,1973-74,1,10,Las Palmas,Real Sociedad,1,0,10/11/1973,121734000
2076,1973-74,1,10,Barcelona,Athletic Club,2,0,11/11/1973,121820400
2077,1973-74,1,10,Elche,Espanyol,0,0,11/11/1973,121820400
2079,1973-74,1,10,Racing de Santander,Celta de Vigo,1,1,11/11/1973,121820400
2080,1973-74,1,10,Oviedo,Granada,3,0,11/11/1973,121820400
2081,1973-74,1,10,Valencia,Real Madrid,1,0,11/11/1973,121820400
2082,1973-74,1,10,Zaragoza,Sporting de Gijón,3,0,11/11/1973,121820400
2083,1973-74,1,11,Athletic Club,Málaga,1,0,18/11/1973,122425200
2085,1973-74,1,11,Espanyol,Racing de Santander,0,2,18/11/1973,122425200
2086,1973-74,1,11,Sporting de Gijón,Celta de Vigo,2,1,18/11/1973,122425200
2087,1973-74,1,11,Granada,Atlético de Madrid,1,0,18/11/1973,122425200
2089,1973-74,1,11,Real Sociedad,Elche,2,1,18/11/1973,122425200
2090,1973-74,1,11,Real Madrid,Las Palmas,5,0,18/11/1973,122425200
2091,1973-74,1,11,Zaragoza,Barcelona,2,2,18/11/1973,122425200
2094,1973-74,1,12,Barcelona,Sporting de Gijón,5,1,02/12/1973,123634800
2095,1973-74,1,12,Celta de Vigo,Espanyol,1,2,02/12/1973,123634800
2096,1973-74,1,12,Elche,Real Madrid,1,0,02/12/1973,123634800
2097,1973-74,1,12,Málaga,Zaragoza,0,1,02/12/1973,123634800
2098,1973-74,1,12,Racing de Santander,Real Sociedad,0,0,02/12/1973,123634800
2099,1973-74,1,12,Oviedo,Athletic Club,0,1,02/12/1973,123634800
2100,1973-74,1,12,Valencia,Granada,1,1,02/12/1973,123634800
2101,1973-74,1,13,Athletic Club,Atlético de Madrid,2,2,09/12/1973,124239600
2102,1973-74,1,13,Barcelona,Málaga,4,0,09/12/1973,124239600
2104,1973-74,1,13,Sporting de Gijón,Espanyol,3,0,09/12/1973,124239600
2105,1973-74,1,13,Granada,Las Palmas,2,1,09/12/1973,124239600
2107,1973-74,1,13,Real Sociedad,Celta de Vigo,2,1,09/12/1973,124239600
2108,1973-74,1,13,Real Madrid,Racing de Santander,3,2,09/12/1973,124239600
2109,1973-74,1,13,Zaragoza,Oviedo,4,2,09/12/1973,124239600
2111,1973-74,1,14,Atlético de Madrid,Zaragoza,0,0,16/12/1973,124844400
2112,1973-74,1,14,Celta de Vigo,Real Madrid,2,1,16/12/1973,124844400
2113,1973-74,1,14,Elche,Granada,1,0,16/12/1973,124844400
2114,1973-74,1,14,Espanyol,Real Sociedad,1,0,16/12/1973,124844400
2115,1973-74,1,14,Málaga,Sporting de Gijón,2,0,16/12/1973,124844400
2117,1973-74,1,14,Oviedo,Barcelona,1,3,16/12/1973,124844400
2118,1973-74,1,14,Valencia,Athletic Club,0,1,16/12/1973,124844400
2119,1973-74,1,15,Barcelona,Atlético de Madrid,2,1,22/12/1973,125362800
2120,1973-74,1,15,Athletic Club,Las Palmas,2,1,23/12/1973,125449200
2122,1973-74,1,15,Sporting de Gijón,Real Sociedad,3,1,23/12/1973,125449200
2123,1973-74,1,15,Granada,Racing de Santander,2,0,23/12/1973,125449200
2124,1973-74,1,15,Málaga,Oviedo,1,0,23/12/1973,125449200
2126,1973-74,1,15,Real Madrid,Espanyol,2,1,23/12/1973,125449200
2127,1973-74,1,15,Zaragoza,Valencia,2,1,23/12/1973,125449200
2128,1973-74,1,16,Las Palmas,Zaragoza,1,0,29/12/1973,125967600
2129,1973-74,1,16,Atlético de Madrid,Málaga,2,0,30/12/1973,126054000
2130,1973-74,1,16,Celta de Vigo,Granada,1,0,30/12/1973,126054000
2131,1973-74,1,16,Elche,Athletic Club,0,0,30/12/1973,126054000
2133,1973-74,1,16,Sporting de Gijón,Oviedo,0,3,30/12/1973,126054000
2135,1973-74,1,16,Real Sociedad,Real Madrid,2,2,30/12/1973,126054000
2136,1973-74,1,16,Valencia,Barcelona,0,2,30/12/1973,126054000
2137,1973-74,1,17,Athletic Club,Racing de Santander,3,1,06/01/1974,126658800
2138,1973-74,1,17,Barcelona,Las Palmas,3,0,06/01/1974,126658800
2140,1973-74,1,17,Granada,Espanyol,2,0,06/01/1974,126658800
2141,1973-74,1,17,Málaga,Valencia,1,0,06/01/1974,126658800
2143,1973-74,1,17,Real Madrid,Sporting de Gijón,2,2,06/01/1974,126658800
2144,1973-74,1,17,Oviedo,Atlético de Madrid,2,0,06/01/1974,126658800
2145,1973-74,1,17,Zaragoza,Elche,2,1,06/01/1974,126658800
2146,1973-74,1,18,Athletic Club,Celta de Vigo,2,0,13/01/1974,127263600
2147,1973-74,1,18,Atlético de Madrid,Sporting de Gijón,2,0,13/01/1974,127263600
2148,1973-74,1,18,Barcelona,Elche,2,0,13/01/1974,127263600
2150,1973-74,1,18,Granada,Real Sociedad,2,1,13/01/1974,127263600
2151,1973-74,1,18,Málaga,Las Palmas,1,0,13/01/1974,127263600
2153,1973-74,1,18,Oviedo,Valencia,1,2,13/01/1974,127263600
2154,1973-74,1,18,Zaragoza,Racing de Santander,5,1,13/01/1974,127263600
2155,1973-74,1,19,Las Palmas,Oviedo,1,2,19/01/1974,127782000
2156,1973-74,1,19,Celta de Vigo,Zaragoza,2,0,20/01/1974,127868400
2157,1973-74,1,19,Elche,Málaga,0,1,20/01/1974,127868400
2158,1973-74,1,19,Espanyol,Athletic Club,2,0,20/01/1974,127868400
2160,1973-74,1,19,Racing de Santander,Barcelona,1,3,20/01/1974,127868400
2162,1973-74,1,19,Real Madrid,Granada,0,1,20/01/1974,127868400
2163,1973-74,1,19,Valencia,Atlético de Madrid,0,1,20/01/1974,127868400
2164,1973-74,1,20,Athletic Club,Real Sociedad,1,2,27/01/1974,128473200
2165,1973-74,1,20,Atlético de Madrid,Las Palmas,3,1,27/01/1974,128473200
2166,1973-74,1,20,Barcelona,Celta de Vigo,5,2,27/01/1974,128473200
2168,1973-74,1,20,Málaga,Racing de Santander,3,0,27/01/1974,128473200
2170,1973-74,1,20,Oviedo,Elche,1,0,27/01/1974,128473200
2171,1973-74,1,20,Valencia,Sporting de Gijón,6,1,27/01/1974,128473200
2172,1973-74,1,20,Zaragoza,Espanyol,3,1,27/01/1974,128473200
2173,1973-74,1,21,Las Palmas,Valencia,0,0,02/02/1974,128991600
2175,1973-74,1,21,Celta de Vigo,Málaga,5,1,03/02/1974,129078000
2176,1973-74,1,21,Elche,Atlético de Madrid,0,0,03/02/1974,129078000
2177,1973-74,1,21,Espanyol,Barcelona,0,0,03/02/1974,129078000
2178,1973-74,1,21,Sporting de Gijón,Granada,4,0,03/02/1974,129078000
2179,1973-74,1,21,Racing de Santander,Oviedo,2,0,03/02/1974,129078000
2180,1973-74,1,21,Real Sociedad,Zaragoza,2,0,03/02/1974,129078000
2181,1973-74,1,21,Real Madrid,Athletic Club,1,0,03/02/1974,129078000
2183,1973-74,1,22,Celta de Vigo,Atlético de Madrid,1,3,17/02/1974,130287600
2184,1973-74,1,22,Elche,Las Palmas,1,0,17/02/1974,130287600
2185,1973-74,1,22,Espanyol,Oviedo,2,0,17/02/1974,130287600
2187,1973-74,1,22,Granada,Athletic Club,0,0,17/02/1974,130287600
2188,1973-74,1,22,Racing de Santander,Valencia,0,1,17/02/1974,130287600
2189,1973-74,1,22,Real Sociedad,Málaga,1,1,17/02/1974,130287600
2190,1973-74,1,22,Real Madrid,Barcelona,0,5,17/02/1974,130287600
2191,1973-74,1,23,Atlético de Madrid,Racing de Santander,2,1,24/02/1974,130892400
2193,1973-74,1,23,Málaga,Espanyol,1,1,26/02/1974,131065200
2195,1973-74,1,23,Barcelona,Real Sociedad,4,1,27/02/1974,131151600
2196,1973-74,1,23,Las Palmas,Sporting de Gijón,1,0,27/02/1974,131151600
2197,1973-74,1,23,Oviedo,Celta de Vigo,1,1,27/02/1974,131151600
2198,1973-74,1,23,Valencia,Elche,2,0,27/02/1974,131151600
2199,1973-74,1,23,Zaragoza,Real Madrid,2,1,28/02/1974,131238000
2200,1973-74,1,24,Atlético de Madrid,Espanyol,5,1,02/03/1974,131410800
2201,1973-74,1,24,Las Palmas,Racing de Santander,2,0,02/03/1974,131410800
2204,1973-74,1,24,Elche,Sporting de Gijón,1,0,03/03/1974,131497200
2205,1973-74,1,24,Málaga,Real Madrid,1,0,03/03/1974,131497200
2206,1973-74,1,24,Oviedo,Real Sociedad,0,2,03/03/1974,131497200
2207,1973-74,1,24,Valencia,Celta de Vigo,0,0,03/03/1974,131497200
2208,1973-74,1,24,Zaragoza,Granada,1,0,03/03/1974,131497200
2210,1973-74,1,25,Celta de Vigo,Las Palmas,3,1,10/03/1974,132102000
2211,1973-74,1,25,Espanyol,Valencia,1,0,10/03/1974,132102000
2212,1973-74,1,25,Sporting de Gijón,Athletic Club,2,0,10/03/1974,132102000
2213,1973-74,1,25,Granada,Barcelona,1,1,10/03/1974,132102000
2215,1973-74,1,25,Racing de Santander,Elche,2,1,10/03/1974,132102000
2216,1973-74,1,25,Real Sociedad,Atlético de Madrid,0,0,10/03/1974,132102000
2217,1973-74,1,25,Real Madrid,Oviedo,2,0,10/03/1974,132102000
2218,1973-74,1,26,Las Palmas,Espanyol,1,1,16/03/1974,132620400
2219,1973-74,1,26,Atlético de Madrid,Real Madrid,0,2,17/03/1974,132706800
2221,1973-74,1,26,Elche,Celta de Vigo,2,0,17/03/1974,132706800
2222,1973-74,1,26,Málaga,Granada,1,1,17/03/1974,132706800
2223,1973-74,1,26,Racing de Santander,Sporting de Gijón,3,3,17/03/1974,132706800
2225,1973-74,1,26,Valencia,Real Sociedad,1,2,17/03/1974,132706800
2226,1973-74,1,26,Zaragoza,Athletic Club,3,0,17/03/1974,132706800
2227,1973-74,1,27,Athletic Club,Barcelona,0,0,24/03/1974,133311600
2229,1973-74,1,27,Celta de Vigo,Racing de Santander,1,0,24/03/1974,133311600
2230,1973-74,1,27,Espanyol,Elche,1,1,24/03/1974,133311600
2231,1973-74,1,27,Sporting de Gijón,Zaragoza,2,2,24/03/1974,133311600
2232,1973-74,1,27,Granada,Oviedo,3,0,24/03/1974,133311600
2234,1973-74,1,27,Real Sociedad,Las Palmas,0,0,24/03/1974,133311600
2235,1973-74,1,27,Real Madrid,Valencia,2,1,24/03/1974,133311600
2237,1973-74,1,28,Atlético de Madrid,Granada,2,1,31/03/1974,133916400
2238,1973-74,1,28,Barcelona,Zaragoza,2,0,31/03/1974,133916400
2239,1973-74,1,28,Celta de Vigo,Sporting de Gijón,1,0,31/03/1974,133916400
2240,1973-74,1,28,Elche,Real Sociedad,1,2,31/03/1974,133916400
2241,1973-74,1,28,Las Palmas,Real Madrid,1,0,31/03/1974,133916400
2242,1973-74,1,28,Málaga,Athletic Club,1,0,31/03/1974,133916400
2243,1973-74,1,28,Racing de Santander,Espanyol,1,1,31/03/1974,133916400
2246,1973-74,1,29,Athletic Club,Oviedo,2,0,07/04/1974,134521200
2248,1973-74,1,29,Espanyol,Celta de Vigo,1,0,07/04/1974,134521200
2249,1973-74,1,29,Sporting de Gijón,Barcelona,2,4,07/04/1974,134521200
2250,1973-74,1,29,Granada,Valencia,2,2,07/04/1974,134521200
2251,1973-74,1,29,Real Sociedad,Racing de Santander,4,1,07/04/1974,134521200
2252,1973-74,1,29,Real Madrid,Elche,1,0,07/04/1974,134521200
2253,1973-74,1,29,Zaragoza,Málaga,3,1,07/04/1974,134521200
2254,1973-74,1,30,Espanyol,Sporting de Gijón,3,0,13/04/1974,135039600
2255,1973-74,1,30,Las Palmas,Granada,1,1,13/04/1974,135039600
2257,1973-74,1,30,Atlético de Madrid,Athletic Club,1,0,14/04/1974,135122400
2258,1973-74,1,30,Celta de Vigo,Real Sociedad,3,0,14/04/1974,135122400
2260,1973-74,1,30,Málaga,Barcelona,0,0,14/04/1974,135122400
2261,1973-74,1,30,Racing de Santander,Real Madrid,2,1,14/04/1974,135122400
2262,1973-74,1,30,Oviedo,Zaragoza,1,0,14/04/1974,135122400
2263,1973-74,1,31,Real Sociedad,Espanyol,3,0,20/04/1974,135640800
2264,1973-74,1,31,Zaragoza,Atlético de Madrid,4,0,20/04/1974,135640800
2265,1973-74,1,31,Athletic Club,Valencia,1,0,21/04/1974,135727200
2266,1973-74,1,31,Barcelona,Oviedo,6,2,21/04/1974,135727200
2268,1973-74,1,31,Sporting de Gijón,Málaga,1,0,21/04/1974,135727200
2269,1973-74,1,31,Granada,Elche,2,1,21/04/1974,135727200
2271,1973-74,1,31,Real Madrid,Celta de Vigo,6,1,21/04/1974,135727200
2272,1973-74,1,32,Espanyol,Real Madrid,1,0,27/04/1974,136245600
2273,1973-74,1,32,Las Palmas,Athletic Club,1,0,27/04/1974,136245600
2274,1973-74,1,32,Real Sociedad,Sporting de Gijón,2,1,27/04/1974,136245600
2275,1973-74,1,32,Valencia,Zaragoza,0,0,27/04/1974,136245600
2276,1973-74,1,32,Atlético de Madrid,Barcelona,2,0,28/04/1974,136332000
2279,1973-74,1,32,Racing de Santander,Granada,2,0,28/04/1974,136332000
2280,1973-74,1,32,Oviedo,Málaga,1,1,28/04/1974,136332000
2281,1973-74,1,33,Athletic Club,Elche,2,1,04/05/1974,136850400
2282,1973-74,1,33,Barcelona,Valencia,1,0,05/05/1974,136936800
2284,1973-74,1,33,Granada,Celta de Vigo,2,1,05/05/1974,136936800
2285,1973-74,1,33,Málaga,Atlético de Madrid,1,2,05/05/1974,136936800
2287,1973-74,1,33,Real Madrid,Real Sociedad,3,1,05/05/1974,136936800
2288,1973-74,1,33,Oviedo,Sporting de Gijón,0,0,05/05/1974,136936800
2289,1973-74,1,33,Zaragoza,Las Palmas,2,0,05/05/1974,136936800
2290,1973-74,1,34,Espanyol,Granada,1,1,11/05/1974,137455200
2291,1973-74,1,34,Las Palmas,Barcelona,1,0,11/05/1974,137455200
2292,1973-74,1,34,Valencia,Málaga,2,2,11/05/1974,137455200
2294,1973-74,1,34,Elche,Zaragoza,1,1,12/05/1974,137541600
2295,1973-74,1,34,Sporting de Gijón,Real Madrid,4,3,12/05/1974,137541600
2296,1973-74,1,34,Racing de Santander,Athletic Club,2,2,12/05/1974,137541600
2298,1973-74,1,34,Atlético de Madrid,Oviedo,1,0,20/05/1974,138232800
2306,1973-74,2,1,Sevilla,Levante,2,0,01/09/1973,115686000
2308,1973-74,2,1,Tenerife,Cádiz,3,0,01/09/1973,115686000
2310,1973-74,2,2,Cádiz,Sevilla,3,0,09/09/1973,116377200
2314,1973-74,2,2,Deportivo de La Coruña,Osasuna,1,1,09/09/1973,116377200
2319,1973-74,2,3,Valladolid,Deportivo de La Coruña,2,0,16/09/1973,116982000
2327,1973-74,2,3,Levante,Cádiz,0,1,15/09/1973,116895600
2329,1973-74,2,4,Deportivo de La Coruña,Tenerife,0,2,23/09/1973,117586800
2331,1973-74,2,4,Betis,Rayo Vallecano,5,1,23/09/1973,117586800
2343,1973-74,2,5,Sevilla,Deportivo de La Coruña,1,0,30/09/1973,118191600
2349,1973-74,2,6,Deportivo de La Coruña,Levante,1,0,07/10/1973,118796400
2362,1973-74,2,7,Cádiz,Deportivo de La Coruña,3,1,14/10/1973,119401200
2367,1973-74,2,7,Osasuna,Betis,3,3,14/10/1973,119401200
2373,1973-74,2,8,Betis,Valladolid,2,0,28/10/1973,120610800
2388,1973-74,2,9,Tenerife,Betis,1,3,03/11/1973,121129200
2390,1973-74,2,10,Betis,Sevilla,3,0,11/11/1973,121820400
2392,1973-74,2,10,Rayo Vallecano,Osasuna,2,1,11/11/1973,121820400
2399,1973-74,2,11,Levante,Betis,1,2,18/11/1973,122425200
2404,1973-74,2,11,Valladolid,Rayo Vallecano,5,1,18/11/1973,122425200
2414,1973-74,2,12,Cádiz,Valladolid,2,0,25/11/1973,123030000
2416,1973-74,2,12,Levante,Tenerife,1,1,25/11/1973,123030000
2419,1973-74,2,13,Rayo Vallecano,Tenerife,3,0,02/12/1973,123634800
2425,1973-74,2,13,Betis,Cádiz,2,2,02/12/1973,123634800
2437,1973-74,2,14,Sevilla,Rayo Vallecano,3,0,08/12/1973,124153200
2439,1973-74,2,15,Rayo Vallecano,Levante,0,4,16/12/1973,124844400
2440,1973-74,2,15,Osasuna,Valladolid,1,1,16/12/1973,124844400
2450,1973-74,2,16,Deportivo de La Coruña,Betis,0,1,23/12/1973,125449200
2451,1973-74,2,16,Cádiz,Rayo Vallecano,1,1,23/12/1973,125449200
2452,1973-74,2,16,Tenerife,Osasuna,2,0,23/12/1973,125449200
2459,1973-74,2,17,Osasuna,Sevilla,0,2,30/12/1973,126054000
2465,1973-74,2,17,Valladolid,Tenerife,0,0,30/12/1973,126054000
2472,1973-74,2,18,Sevilla,Valladolid,2,1,06/01/1974,126658800
2473,1973-74,2,18,Levante,Osasuna,0,1,06/01/1974,126658800
2480,1973-74,2,19,Tenerife,Sevilla,1,0,13/01/1974,127263600
2482,1973-74,2,19,Valladolid,Levante,3,1,13/01/1974,127263600
2484,1973-74,2,19,Rayo Vallecano,Deportivo de La Coruña,2,0,13/01/1974,127263600
2485,1973-74,2,19,Osasuna,Cádiz,0,0,13/01/1974,127263600
2490,1973-74,2,20,Osasuna,Deportivo de La Coruña,1,0,20/01/1974,127868400
2492,1973-74,2,20,Sevilla,Cádiz,1,0,20/01/1974,127868400
2501,1973-74,2,21,Deportivo de La Coruña,Valladolid,2,1,27/01/1974,128473200
2505,1973-74,2,21,Cádiz,Levante,1,0,27/01/1974,128473200
2515,1973-74,2,22,Rayo Vallecano,Betis,2,3,03/02/1974,129078000
2518,1973-74,2,22,Tenerife,Deportivo de La Coruña,5,0,02/02/1974,128991600
2521,1973-74,2,23,Deportivo de La Coruña,Sevilla,0,0,10/02/1974,129682800
2533,1973-74,2,24,Levante,Deportivo de La Coruña,4,1,17/02/1974,130287600
2541,1973-74,2,25,Levante,Sevilla,1,1,24/02/1974,130892400
2543,1973-74,2,25,Cádiz,Tenerife,3,1,24/02/1974,130892400
2549,1973-74,2,26,Betis,Osasuna,5,0,03/03/1974,131497200
2550,1973-74,2,26,Deportivo de La Coruña,Cádiz,3,1,03/03/1974,131497200
2561,1973-74,2,27,Valladolid,Betis,1,0,10/03/1974,132102000
2570,1973-74,2,28,Betis,Tenerife,1,1,17/03/1974,132706800
2580,1973-74,2,29,Sevilla,Betis,2,1,24/03/1974,133311600
2585,1973-74,2,29,Osasuna,Rayo Vallecano,0,1,24/03/1974,133311600
2589,1973-74,2,30,Betis,Levante,1,1,31/03/1974,133916400
2590,1973-74,2,30,Rayo Vallecano,Valladolid,2,1,31/03/1974,133916400
2604,1973-74,2,31,Cádiz,Betis,1,0,07/04/1974,134521200
2607,1973-74,2,31,Tenerife,Rayo Vallecano,2,1,06/04/1974,134434800
2611,1973-74,2,32,Rayo Vallecano,Sevilla,1,0,14/04/1974,135122400
2622,1973-74,2,33,Levante,Rayo Vallecano,2,1,21/04/1974,135727200
2625,1973-74,2,33,Valladolid,Osasuna,2,1,21/04/1974,135727200
2630,1973-74,2,34,Betis,Deportivo de La Coruña,4,0,28/04/1974,136332000
2632,1973-74,2,34,Rayo Vallecano,Cádiz,1,0,28/04/1974,136332000
2634,1973-74,2,34,Osasuna,Tenerife,2,2,28/04/1974,136332000
2645,1973-74,2,35,Sevilla,Osasuna,0,1,05/05/1974,136936800
2648,1973-74,2,35,Tenerife,Valladolid,1,0,04/05/1974,136850400
2653,1973-74,2,36,Osasuna,Levante,2,1,12/05/1974,137541600
2657,1973-74,2,36,Valladolid,Sevilla,1,0,11/05/1974,137455200
2662,1973-74,2,37,Cádiz,Osasuna,3,1,19/05/1974,138146400
2663,1973-74,2,37,Deportivo de La Coruña,Rayo Vallecano,1,0,19/05/1974,138146400
2665,1973-74,2,37,Levante,Valladolid,1,3,19/05/1974,138146400
2666,1973-74,2,37,Sevilla,Tenerife,4,2,19/05/1974,138146400
2669,1973-74,2,38,Valladolid,Cádiz,2,0,26/05/1974,138751200
2674,1973-74,2,38,Tenerife,Levante,3,1,26/05/1974,138751200
2679,1974-75,1,1,Espanyol,Celta de Vigo,2,0,07/09/1974,147736800
2680,1974-75,1,1,Sporting de Gijón,Zaragoza,2,0,07/09/1974,147736800
2682,1974-75,1,1,Las Palmas,Betis,3,1,07/09/1974,147736800
2683,1974-75,1,1,Málaga,Athletic Club,2,0,07/09/1974,147736800
2684,1974-75,1,1,Real Sociedad,Barcelona,3,2,07/09/1974,147736800
2685,1974-75,1,1,Valencia,Real Madrid,1,2,07/09/1974,147736800
2686,1974-75,1,1,Atlético de Madrid,Granada,0,0,08/09/1974,147823200
2688,1974-75,1,2,Barcelona,Málaga,5,0,14/09/1974,148341600
2689,1974-75,1,2,Elche,Atlético de Madrid,1,0,14/09/1974,148341600
2691,1974-75,1,2,Athletic Club,Sporting de Gijón,1,4,15/09/1974,148428000
2692,1974-75,1,2,Betis,Espanyol,0,0,15/09/1974,148428000
2693,1974-75,1,2,Celta de Vigo,Real Sociedad,1,0,15/09/1974,148428000
2694,1974-75,1,2,Granada,Las Palmas,1,1,15/09/1974,148428000
2696,1974-75,1,2,Zaragoza,Valencia,3,1,15/09/1974,148428000
2698,1974-75,1,3,Las Palmas,Elche,1,1,28/09/1974,149551200
2699,1974-75,1,3,Real Sociedad,Málaga,2,0,28/09/1974,149551200
2701,1974-75,1,3,Celta de Vigo,Betis,1,1,29/09/1974,149637600
2702,1974-75,1,3,Espanyol,Granada,1,0,29/09/1974,149637600
2703,1974-75,1,3,Sporting de Gijón,Barcelona,0,1,29/09/1974,149637600
2705,1974-75,1,3,Valencia,Athletic Club,3,0,29/09/1974,149637600
2707,1974-75,1,4,Barcelona,Valencia,5,2,06/10/1974,150242400
2708,1974-75,1,4,Betis,Real Sociedad,3,0,06/10/1974,150242400
2709,1974-75,1,4,Elche,Espanyol,2,4,06/10/1974,150242400
2710,1974-75,1,4,Granada,Celta de Vigo,1,0,06/10/1974,150242400
2711,1974-75,1,4,Málaga,Sporting de Gijón,3,1,06/10/1974,150242400
2713,1974-75,1,4,Real Madrid,Atlético de Madrid,1,0,06/10/1974,150242400
2716,1974-75,1,5,Las Palmas,Real Madrid,1,2,19/10/1974,151369200
2717,1974-75,1,5,Atlético de Madrid,Zaragoza,4,0,20/10/1974,151455600
2718,1974-75,1,5,Betis,Granada,1,1,20/10/1974,151455600
2719,1974-75,1,5,Celta de Vigo,Elche,1,2,20/10/1974,151455600
2721,1974-75,1,5,Real Sociedad,Sporting de Gijón,1,1,20/10/1974,151455600
2723,1974-75,1,5,Valencia,Málaga,2,0,20/10/1974,151455600
2724,1974-75,1,6,Athletic Club,Atlético de Madrid,3,0,27/10/1974,152060400
2726,1974-75,1,6,Elche,Betis,2,0,27/10/1974,152060400
2727,1974-75,1,6,Sporting de Gijón,Valencia,2,1,27/10/1974,152060400
2728,1974-75,1,6,Granada,Real Sociedad,1,0,27/10/1974,152060400
2731,1974-75,1,6,Real Madrid,Espanyol,5,0,27/10/1974,152060400
2732,1974-75,1,6,Zaragoza,Las Palmas,3,1,27/10/1974,152060400
2733,1974-75,1,7,Atlético de Madrid,Barcelona,3,3,01/11/1974,152492400
2734,1974-75,1,7,Espanyol,Zaragoza,2,1,01/11/1974,152492400
2735,1974-75,1,7,Las Palmas,Athletic Club,2,0,02/11/1974,152578800
2737,1974-75,1,7,Celta de Vigo,Real Madrid,3,3,03/11/1974,152665200
2738,1974-75,1,7,Granada,Elche,5,0,03/11/1974,152665200
2740,1974-75,1,7,Real Sociedad,Valencia,1,0,03/11/1974,152665200
2742,1974-75,1,8,Athletic Club,Espanyol,1,0,10/11/1974,153270000
2743,1974-75,1,8,Barcelona,Las Palmas,3,2,10/11/1974,153270000
2744,1974-75,1,8,Elche,Real Sociedad,3,0,10/11/1974,153270000
2746,1974-75,1,8,Málaga,Atlético de Madrid,0,0,10/11/1974,153270000
2748,1974-75,1,8,Real Madrid,Betis,3,2,10/11/1974,153270000
2750,1974-75,1,8,Zaragoza,Celta de Vigo,4,2,10/11/1974,153270000
2751,1974-75,1,9,Las Palmas,Málaga,1,0,23/11/1974,154393200
2752,1974-75,1,9,Atlético de Madrid,Sporting de Gijón,2,2,24/11/1974,154479600
2753,1974-75,1,9,Betis,Zaragoza,1,0,24/11/1974,154479600
2754,1974-75,1,9,Celta de Vigo,Athletic Club,1,0,24/11/1974,154479600
2756,1974-75,1,9,Espanyol,Barcelona,5,2,24/11/1974,154479600
2757,1974-75,1,9,Granada,Real Madrid,3,3,24/11/1974,154479600
2760,1974-75,1,10,Athletic Club,Betis,0,1,01/12/1974,155084400
2761,1974-75,1,10,Barcelona,Celta de Vigo,4,0,01/12/1974,155084400
2762,1974-75,1,10,Sporting de Gijón,Las Palmas,0,0,01/12/1974,155084400
2764,1974-75,1,10,Málaga,Espanyol,2,0,01/12/1974,155084400
2766,1974-75,1,10,Real Madrid,Elche,5,1,01/12/1974,155084400
2767,1974-75,1,10,Valencia,Atlético de Madrid,1,1,01/12/1974,155084400
2768,1974-75,1,10,Zaragoza,Granada,4,1,01/12/1974,155084400
2769,1974-75,1,11,Las Palmas,Valencia,1,1,07/12/1974,155602800
2771,1974-75,1,11,Betis,Barcelona,1,0,08/12/1974,155689200
2772,1974-75,1,11,Celta de Vigo,Málaga,2,0,08/12/1974,155689200
2773,1974-75,1,11,Elche,Zaragoza,1,1,08/12/1974,155689200
2774,1974-75,1,11,Espanyol,Sporting de Gijón,0,0,08/12/1974,155689200
2775,1974-75,1,11,Granada,Athletic Club,1,1,08/12/1974,155689200
2778,1974-75,1,12,Athletic Club,Elche,3,0,15/12/1974,156294000
2779,1974-75,1,12,Barcelona,Granada,2,1,15/12/1974,156294000
2780,1974-75,1,12,Sporting de Gijón,Celta de Vigo,1,1,15/12/1974,156294000
2782,1974-75,1,12,Málaga,Betis,1,0,15/12/1974,156294000
2783,1974-75,1,12,Real Madrid,Real Sociedad,1,1,15/12/1974,156294000
2785,1974-75,1,12,Valencia,Espanyol,1,1,15/12/1974,156294000
2788,1974-75,1,13,Betis,Sporting de Gijón,2,0,22/12/1974,156898800
2789,1974-75,1,13,Celta de Vigo,Valencia,1,1,22/12/1974,156898800
2790,1974-75,1,13,Elche,Barcelona,1,0,22/12/1974,156898800
2792,1974-75,1,13,Granada,Málaga,1,0,22/12/1974,156898800
2794,1974-75,1,13,Real Sociedad,Atlético de Madrid,1,1,22/12/1974,156898800
2795,1974-75,1,13,Real Madrid,Zaragoza,1,0,22/12/1974,156898800
2796,1974-75,1,14,Athletic Club,Real Madrid,1,0,29/12/1974,157503600
2797,1974-75,1,14,Atlético de Madrid,Las Palmas,4,0,29/12/1974,157503600
2799,1974-75,1,14,Sporting de Gijón,Granada,5,1,29/12/1974,157503600
2801,1974-75,1,14,Málaga,Elche,1,0,29/12/1974,157503600
2803,1974-75,1,14,Valencia,Betis,3,1,29/12/1974,157503600
2804,1974-75,1,14,Zaragoza,Real Sociedad,1,1,29/12/1974,157503600
2807,1974-75,1,15,Elche,Sporting de Gijón,1,0,05/01/1975,158108400
2808,1974-75,1,15,Espanyol,Atlético de Madrid,1,0,05/01/1975,158108400
2809,1974-75,1,15,Granada,Valencia,2,1,05/01/1975,158108400
2811,1974-75,1,15,Real Sociedad,Las Palmas,2,0,05/01/1975,158108400
2812,1974-75,1,15,Real Madrid,Barcelona,1,0,05/01/1975,158108400
2813,1974-75,1,15,Zaragoza,Athletic Club,1,0,05/01/1975,158108400
2814,1974-75,1,16,Las Palmas,Espanyol,2,0,11/01/1975,158626800
2815,1974-75,1,16,Atlético de Madrid,Celta de Vigo,0,0,12/01/1975,158713200
2816,1974-75,1,16,Barcelona,Zaragoza,2,2,12/01/1975,158713200
2819,1974-75,1,16,Málaga,Real Madrid,1,3,12/01/1975,158713200
